('hwm', 'jms', 11):('ttr', 'vgr', 17):10
('wst', 'z02', 20):('vcs', 'z34', 21):13
('wst', 'z02', 20):('rgt', 'z03', 21):19
('wst', 'z02', 20):('mmr', 'vcs', 21):13
('wst', 'z02', 20):('drk', 'grd', 21):19
('wst', 'z02', 20):('jdr', 'jgc', 21):19
('wst', 'z02', 20):('tqq', 'z09', 21):19
('wst', 'z02', 20):('fbv', 'z10', 21):19
('wst', 'z02', 20):('ftc', 'nfj', 21):19
('wst', 'z02', 20):('ftc', 'ttr', 21):19
('wst', 'z02', 20):('qsg', 'rgt', 21):15
('wst', 'z02', 20):('fhh', 'rgt', 21):19
('wst', 'z02', 20):('dtj', 'ppf', 21):12
('wst', 'z02', 20):('rgt', 'rvc', 21):14
('wst', 'z02', 20):('dtd', 'vcs', 21):13
('wst', 'z02', 20):('jdr', 'nfj', 21):19
('wst', 'z02', 20):('fbv', 'jdr', 21):19
('wst', 'z02', 20):('nfj', 'rvc', 21):18
('wst', 'z02', 20):('nfj', 'qsg', 21):18
('wst', 'z02', 20):('nfj', 'z06', 21):19
('wst', 'z02', 20):('rgt', 'z06', 21):19
('wst', 'z02', 20):('jgc', 'z10', 21):19
('wst', 'z02', 20):('rkd', 'vcs', 21):14
('wst', 'z02', 20):('vcs', 'vqh', 21):15
('wst', 'z02', 20):('fbv', 'pnd', 21):19
('wst', 'z02', 20):('jgc', 'z14', 21):19
('wst', 'z02', 20):('jdr', 'ttr', 21):19
('wst', 'z02', 20):('snh', 'vcs', 21):12
('wst', 'z02', 20):('ttr', 'z06', 21):19
('wst', 'z02', 20):('ftc', 'jgc', 21):19
('wst', 'z02', 20):('nfj', 'z12', 21):19
('wst', 'z02', 20):('rgt', 'z12', 21):19
('wst', 'z02', 20):('fbv', 'ftc', 21):19
('wst', 'z02', 20):('fbv', 'qsg', 21):15
('wst', 'z02', 20):('ttr', 'z12', 21):19
('wst', 'z02', 20):('ttr', 'z03', 21):19
('wst', 'z02', 20):('fbv', 'z06', 21):19
('wst', 'z02', 20):('pnd', 'ttr', 21):19
('wst', 'z02', 20):('qgm', 'vcs', 21):13
('wst', 'z02', 20):('jdr', 'rgt', 21):19
('wst', 'z02', 20):('vcs', 'z30', 21):13
('wst', 'z02', 20):('fbv', 'z03', 21):19
('wst', 'z02', 20):('jgc', 'pnd', 21):19
('wst', 'z02', 20):('fbv', 'z12', 21):19
('wst', 'z02', 20):('vbc', 'vcs', 21):13
('wst', 'z02', 20):('nfj', 'smr', 21):19
('wst', 'z02', 20):('rgt', 'smr', 21):19
('wst', 'z02', 20):('hwh', 'tqq', 21):19
('wst', 'z02', 20):('rgt', 'z14', 21):19
('wst', 'z02', 20):('qsg', 'ttr', 21):15
('wst', 'z02', 20):('vcs', 'z29', 21):13
('wst', 'z02', 20):('nfj', 'z14', 21):19
('wst', 'z02', 20):('ftc', 'rgt', 21):19
('wst', 'z02', 20):('drk', 'tdc', 21):19
('wst', 'z02', 20):('rgt', 'z10', 21):19
('wst', 'z02', 20):('pkj', 'tqq', 21):19
('wst', 'z02', 20):('jgc', 'qsg', 21):18
('wst', 'z02', 20):('drk', 'z09', 21):19
('wst', 'z02', 20):('rvc', 'ttr', 21):14
('wst', 'z02', 20):('nfj', 'z10', 21):19
('wst', 'z02', 20):('nfj', 'rsq', 21):19
('wst', 'z02', 20):('fbv', 'rvc', 21):14
('wst', 'z02', 20):('ttr', 'z14', 21):19
('wst', 'z02', 20):('rgt', 'rsq', 21):19
('wst', 'z02', 20):('ndd', 'vcs', 21):13
('wst', 'z02', 20):('jgc', 'z03', 21):19
('wst', 'z02', 20):('dtj', 'z18', 21):12
('wst', 'z02', 20):('fbv', 'z14', 21):19
('tpn', 'trf', 21):('vcs', 'z31', 21):15
('tpn', 'trf', 21):('vcs', 'z32', 21):15
('tpn', 'trf', 21):('vcs', 'z22', 21):14
('tpn', 'trf', 21):('vcs', 'z34', 21):15
('tpn', 'trf', 21):('mmr', 'vcs', 21):15
('tpn', 'trf', 21):('qsg', 'rgt', 21):19
('tpn', 'trf', 21):('dtj', 'ppf', 21):14
('tpn', 'trf', 21):('rgt', 'rvc', 21):18
('tpn', 'trf', 21):('dtd', 'vcs', 21):15
('tpn', 'trf', 21):('rkd', 'vcs', 21):16
('tpn', 'trf', 21):('vcs', 'vqh', 21):17
('tpn', 'trf', 21):('snh', 'vcs', 21):14
('tpn', 'trf', 21):('fbv', 'qsg', 21):19
('tpn', 'trf', 21):('qgm', 'vcs', 21):15
('tpn', 'trf', 21):('vcs', 'z30', 21):15
('tpn', 'trf', 21):('vbc', 'vcs', 21):15
('tpn', 'trf', 21):('qsg', 'ttr', 21):19
('tpn', 'trf', 21):('vcs', 'z29', 21):15
('tpn', 'trf', 21):('rvc', 'ttr', 21):18
('tpn', 'trf', 21):('fbv', 'rvc', 21):18
('tpn', 'trf', 21):('ndd', 'vcs', 21):15
('tpd', 'z09', 21):('nfj', 'pnd', 21):20
('tpd', 'z09', 21):('vcs', 'z31', 21):14
('tpd', 'z09', 21):('jgc', 'rvc', 21):20
('tpd', 'z09', 21):('vcs', 'z32', 21):14
('tpd', 'z09', 21):('vcs', 'z22', 21):13
('tpd', 'z09', 21):('vcs', 'z34', 21):14
('tpd', 'z09', 21):('mmr', 'vcs', 21):14
('tpd', 'z09', 21):('jdr', 'jgc', 21):20
('tpd', 'z09', 21):('qsg', 'rgt', 21):17
('tpd', 'z09', 21):('dtj', 'ppf', 21):13
('tpd', 'z09', 21):('rgt', 'rvc', 21):16
('tpd', 'z09', 21):('dtd', 'vcs', 21):14
('tpd', 'z09', 21):('jdr', 'nfj', 21):20
('tpd', 'z09', 21):('nfj', 'rvc', 21):20
('tpd', 'z09', 21):('nfj', 'qsg', 21):20
('tpd', 'z09', 21):('rkd', 'vcs', 21):15
('tpd', 'z09', 21):('vcs', 'vqh', 21):16
('tpd', 'z09', 21):('snh', 'vcs', 21):13
('tpd', 'z09', 21):('fbv', 'qsg', 21):17
('tpd', 'z09', 21):('qgm', 'vcs', 21):14
('tpd', 'z09', 21):('vcs', 'z30', 21):14
('tpd', 'z09', 21):('jgc', 'pnd', 21):20
('tpd', 'z09', 21):('vbc', 'vcs', 21):14
('tpd', 'z09', 21):('qsg', 'ttr', 21):17
('tpd', 'z09', 21):('vcs', 'z29', 21):14
('tpd', 'z09', 21):('jgc', 'qsg', 21):20
('tpd', 'z09', 21):('rvc', 'ttr', 21):16
('tpd', 'z09', 21):('fbv', 'rvc', 21):16
('tpd', 'z09', 21):('ndd', 'vcs', 21):14
('jtn', 'z14', 21):('tqq', 'z15', 21):20
('jtn', 'z14', 21):('rgt', 'tpv', 21):19
('jtn', 'z14', 21):('nfj', 'pnd', 21):19
('jtn', 'z14', 21):('tqq', 'z16', 21):20
('jtn', 'z14', 21):('vcs', 'z31', 21):14
('jtn', 'z14', 21):('jgc', 'rvc', 21):19
('jtn', 'z14', 21):('jgc', 'z06', 21):20
('jtn', 'z14', 21):('vcs', 'z32', 21):14
('jtn', 'z14', 21):('pnd', 'rgt', 21):19
('jtn', 'z14', 21):('ttr', 'z10', 21):20
('jtn', 'z14', 21):('fhh', 'nfj', 21):20
('jtn', 'z14', 21):('jgc', 'z12', 21):20
('jtn', 'z14', 21):('nfj', 'z03', 21):20
('jtn', 'z14', 21):('vcs', 'z22', 21):13
('jtn', 'z14', 21):('vcs', 'z34', 21):14
('jtn', 'z14', 21):('rgt', 'z03', 21):20
('jtn', 'z14', 21):('mmr', 'vcs', 21):14
('jtn', 'z14', 21):('jdr', 'jgc', 21):20
('jtn', 'z14', 21):('tqq', 'z09', 21):20
('jtn', 'z14', 21):('fbv', 'z10', 21):20
('jtn', 'z14', 21):('ftc', 'nfj', 21):20
('jtn', 'z14', 21):('ftc', 'ttr', 21):20
('jtn', 'z14', 21):('qsg', 'rgt', 21):16
('jtn', 'z14', 21):('fhh', 'rgt', 21):20
('jtn', 'z14', 21):('dtj', 'ppf', 21):13
('jtn', 'z14', 21):('rgt', 'rvc', 21):15
('jtn', 'z14', 21):('dtd', 'vcs', 21):14
('jtn', 'z14', 21):('jdr', 'nfj', 21):20
('jtn', 'z14', 21):('fbv', 'jdr', 21):20
('jtn', 'z14', 21):('nfj', 'rvc', 21):19
('jtn', 'z14', 21):('nfj', 'qsg', 21):19
('jtn', 'z14', 21):('nfj', 'z06', 21):20
('jtn', 'z14', 21):('rgt', 'z06', 21):20
('jtn', 'z14', 21):('jgc', 'z10', 21):20
('jtn', 'z14', 21):('rkd', 'vcs', 21):15
('jtn', 'z14', 21):('vcs', 'vqh', 21):16
('jtn', 'z14', 21):('fbv', 'pnd', 21):19
('jtn', 'z14', 21):('jdr', 'ttr', 21):20
('jtn', 'z14', 21):('snh', 'vcs', 21):13
('jtn', 'z14', 21):('ttr', 'z06', 21):20
('jtn', 'z14', 21):('ftc', 'jgc', 21):20
('jtn', 'z14', 21):('nfj', 'z12', 21):20
('jtn', 'z14', 21):('rgt', 'z12', 21):20
('jtn', 'z14', 21):('fbv', 'ftc', 21):20
('jtn', 'z14', 21):('fbv', 'qsg', 21):16
('jtn', 'z14', 21):('ttr', 'z12', 21):20
('jtn', 'z14', 21):('ttr', 'z03', 21):20
('jtn', 'z14', 21):('fbv', 'z06', 21):20
('jtn', 'z14', 21):('pnd', 'ttr', 21):19
('jtn', 'z14', 21):('qgm', 'vcs', 21):14
('jtn', 'z14', 21):('jdr', 'rgt', 21):20
('jtn', 'z14', 21):('vcs', 'z30', 21):14
('jtn', 'z14', 21):('fbv', 'z03', 21):20
('jtn', 'z14', 21):('jgc', 'pnd', 21):19
('jtn', 'z14', 21):('fbv', 'z12', 21):20
('jtn', 'z14', 21):('vbc', 'vcs', 21):14
('jtn', 'z14', 21):('nfj', 'smr', 21):20
('jtn', 'z14', 21):('rgt', 'smr', 21):20
('jtn', 'z14', 21):('hwh', 'tqq', 21):20
('jtn', 'z14', 21):('qsg', 'ttr', 21):16
('jtn', 'z14', 21):('vcs', 'z29', 21):14
('jtn', 'z14', 21):('ftc', 'rgt', 21):20
('jtn', 'z14', 21):('drk', 'tdc', 21):19
('jtn', 'z14', 21):('rgt', 'z10', 21):20
('jtn', 'z14', 21):('pkj', 'tqq', 21):20
('jtn', 'z14', 21):('jgc', 'qsg', 21):19
('jtn', 'z14', 21):('rvc', 'ttr', 21):15
('jtn', 'z14', 21):('nfj', 'z10', 21):20
('jtn', 'z14', 21):('nfj', 'rsq', 21):19
('jtn', 'z14', 21):('fbv', 'rvc', 21):15
('jtn', 'z14', 21):('rgt', 'rsq', 21):19
('jtn', 'z14', 21):('ndd', 'vcs', 21):14
('jtn', 'z14', 21):('jgc', 'z03', 21):20
('jtn', 'z14', 21):('dtj', 'z18', 21):13
('mms', 'z16', 21):('nfj', 'pnd', 21):20
('mms', 'z16', 21):('vcs', 'z31', 21):14
('mms', 'z16', 21):('jgc', 'rvc', 21):20
('mms', 'z16', 21):('vcs', 'z32', 21):14
('mms', 'z16', 21):('vcs', 'z22', 21):13
('mms', 'z16', 21):('vcs', 'z34', 21):14
('mms', 'z16', 21):('mmr', 'vcs', 21):14
('mms', 'z16', 21):('jdr', 'jgc', 21):20
('mms', 'z16', 21):('qsg', 'rgt', 21):17
('mms', 'z16', 21):('dtj', 'ppf', 21):13
('mms', 'z16', 21):('rgt', 'rvc', 21):16
('mms', 'z16', 21):('dtd', 'vcs', 21):14
('mms', 'z16', 21):('jdr', 'nfj', 21):20
('mms', 'z16', 21):('nfj', 'rvc', 21):20
('mms', 'z16', 21):('nfj', 'qsg', 21):20
('mms', 'z16', 21):('rkd', 'vcs', 21):15
('mms', 'z16', 21):('vcs', 'vqh', 21):16
('mms', 'z16', 21):('snh', 'vcs', 21):13
('mms', 'z16', 21):('fbv', 'qsg', 21):17
('mms', 'z16', 21):('qgm', 'vcs', 21):14
('mms', 'z16', 21):('vcs', 'z30', 21):14
('mms', 'z16', 21):('jgc', 'pnd', 21):20
('mms', 'z16', 21):('vbc', 'vcs', 21):14
('mms', 'z16', 21):('qsg', 'ttr', 21):17
('mms', 'z16', 21):('vcs', 'z29', 21):14
('mms', 'z16', 21):('jgc', 'qsg', 21):20
('mms', 'z16', 21):('rvc', 'ttr', 21):16
('mms', 'z16', 21):('fbv', 'rvc', 21):16
('mms', 'z16', 21):('ndd', 'vcs', 21):14
('hwf', 'z03', 21):('tqq', 'z15', 21):20
('hwf', 'z03', 21):('rgt', 'tpv', 21):20
('hwf', 'z03', 21):('nfj', 'tpv', 21):20
('hwf', 'z03', 21):('nfj', 'pnd', 21):19
('hwf', 'z03', 21):('tqq', 'z16', 21):20
('hwf', 'z03', 21):('drk', 'z15', 21):20
('hwf', 'z03', 21):('vcs', 'z31', 21):14
('hwf', 'z03', 21):('jgc', 'rvc', 21):19
('hwf', 'z03', 21):('jgc', 'z06', 21):20
('hwf', 'z03', 21):('vcs', 'z32', 21):14
('hwf', 'z03', 21):('ttr', 'z10', 21):20
('hwf', 'z03', 21):('fhh', 'nfj', 21):20
('hwf', 'z03', 21):('jgc', 'z12', 21):20
('hwf', 'z03', 21):('vcs', 'z22', 21):13
('hwf', 'z03', 21):('vcs', 'z34', 21):14
('hwf', 'z03', 21):('mmr', 'vcs', 21):14
('hwf', 'z03', 21):('drk', 'grd', 21):20
('hwf', 'z03', 21):('jdr', 'jgc', 21):20
('hwf', 'z03', 21):('tqq', 'z09', 21):20
('hwf', 'z03', 21):('fbv', 'z10', 21):20
('hwf', 'z03', 21):('ftc', 'nfj', 21):20
('hwf', 'z03', 21):('ftc', 'ttr', 21):20
('hwf', 'z03', 21):('qsg', 'rgt', 21):16
('hwf', 'z03', 21):('fhh', 'rgt', 21):20
('hwf', 'z03', 21):('dtj', 'ppf', 21):13
('hwf', 'z03', 21):('rgt', 'rvc', 21):15
('hwf', 'z03', 21):('dtd', 'vcs', 21):14
('hwf', 'z03', 21):('jdr', 'nfj', 21):20
('hwf', 'z03', 21):('fbv', 'jdr', 21):20
('hwf', 'z03', 21):('nfj', 'rvc', 21):19
('hwf', 'z03', 21):('nfj', 'qsg', 21):19
('hwf', 'z03', 21):('nfj', 'z06', 21):20
('hwf', 'z03', 21):('rgt', 'z06', 21):20
('hwf', 'z03', 21):('jgc', 'z10', 21):20
('hwf', 'z03', 21):('rkd', 'vcs', 21):15
('hwf', 'z03', 21):('vcs', 'vqh', 21):16
('hwf', 'z03', 21):('jgc', 'z14', 21):20
('hwf', 'z03', 21):('jdr', 'ttr', 21):20
('hwf', 'z03', 21):('snh', 'vcs', 21):13
('hwf', 'z03', 21):('ttr', 'z06', 21):20
('hwf', 'z03', 21):('ftc', 'jgc', 21):20
('hwf', 'z03', 21):('nfj', 'z12', 21):20
('hwf', 'z03', 21):('rgt', 'z12', 21):20
('hwf', 'z03', 21):('fbv', 'ftc', 21):20
('hwf', 'z03', 21):('fbv', 'qsg', 21):16
('hwf', 'z03', 21):('ttr', 'z12', 21):20
('hwf', 'z03', 21):('fbv', 'z06', 21):20
('hwf', 'z03', 21):('qgm', 'vcs', 21):14
('hwf', 'z03', 21):('jdr', 'rgt', 21):20
('hwf', 'z03', 21):('vcs', 'z30', 21):14
('hwf', 'z03', 21):('jgc', 'pnd', 21):19
('hwf', 'z03', 21):('fbv', 'z12', 21):20
('hwf', 'z03', 21):('vbc', 'vcs', 21):14
('hwf', 'z03', 21):('nfj', 'smr', 21):20
('hwf', 'z03', 21):('rgt', 'smr', 21):20
('hwf', 'z03', 21):('hwh', 'tqq', 21):20
('hwf', 'z03', 21):('rgt', 'z14', 21):20
('hwf', 'z03', 21):('qsg', 'ttr', 21):16
('hwf', 'z03', 21):('vcs', 'z29', 21):14
('hwf', 'z03', 21):('nfj', 'z14', 21):20
('hwf', 'z03', 21):('ftc', 'rgt', 21):20
('hwf', 'z03', 21):('drk', 'tdc', 21):20
('hwf', 'z03', 21):('rgt', 'z10', 21):20
('hwf', 'z03', 21):('pkj', 'tqq', 21):20
('hwf', 'z03', 21):('jgc', 'qsg', 21):19
('hwf', 'z03', 21):('drk', 'z09', 21):20
('hwf', 'z03', 21):('rvc', 'ttr', 21):15
('hwf', 'z03', 21):('nfj', 'z10', 21):20
('hwf', 'z03', 21):('nfj', 'rsq', 21):20
('hwf', 'z03', 21):('fbv', 'rvc', 21):15
('hwf', 'z03', 21):('ttr', 'z14', 21):20
('hwf', 'z03', 21):('rgt', 'rsq', 21):20
('hwf', 'z03', 21):('ndd', 'vcs', 21):14
('hwf', 'z03', 21):('dtj', 'z18', 21):13
('hwf', 'z03', 21):('fbv', 'z14', 21):20
('tqq', 'z15', 21):('vtk', 'z14', 21):20
('tqq', 'z15', 21):('cbc', 'vcs', 21):20
('tqq', 'z15', 21):('hdb', 'vcs', 21):20
('tqq', 'z15', 21):('nhk', 'sck', 21):20
('tqq', 'z15', 21):('cqg', 'vcs', 21):20
('tqq', 'z15', 21):('kqr', 'snh', 21):20
('tqq', 'z15', 21):('hwf', 'z01', 21):20
('tqq', 'z15', 21):('hmb', 'hwf', 21):20
('tqq', 'z15', 21):('bqd', 'vgr', 21):20
('tqq', 'z15', 21):('hdb', 'z23', 21):20
('tqq', 'z15', 21):('hwf', 'z12', 21):20
('tqq', 'z15', 21):('qqd', 'snh', 21):20
('tqq', 'z15', 21):('jtn', 'z19', 21):20
('tqq', 'z15', 21):('rbm', 'vcs', 21):20
('tqq', 'z15', 21):('ppf', 'sck', 21):20
('tqq', 'z15', 21):('hns', 'jtn', 21):20
('tqq', 'z15', 21):('sck', 'vqh', 21):20
('tqq', 'z15', 21):('rmp', 'vcs', 21):20
('tqq', 'z15', 21):('gws', 'jtn', 21):20
('tqq', 'z15', 21):('jbr', 'vcs', 21):20
('tqq', 'z15', 21):('ncb', 'vcs', 21):20
('tqq', 'z15', 21):('qgm', 'sck', 21):20
('tqq', 'z15', 21):('vtk', 'z10', 21):20
('tqq', 'z15', 21):('cjm', 'z16', 21):20
('tqq', 'z15', 21):('cjm', 'z09', 21):20
('tqq', 'z15', 21):('vcs', 'wjv', 21):20
('tqq', 'z15', 21):('hwf', 'z11', 21):20
('tqq', 'z15', 21):('qgm', 'vtk', 21):20
('tqq', 'z15', 21):('vcs', 'z31', 21):20
('tqq', 'z15', 21):('vcs', 'z32', 21):20
('tqq', 'z15', 21):('cvf', 'hmb', 21):20
('tqq', 'z15', 21):('rws', 'vbd', 21):20
('tqq', 'z15', 21):('jtn', 'vbc', 21):20
('tqq', 'z15', 21):('hff', 'vcs', 21):20
('tqq', 'z15', 21):('cjm', 'trf', 21):20
('tqq', 'z15', 21):('vcs', 'wnj', 21):20
('tqq', 'z15', 21):('jbp', 'z33', 21):20
('tqq', 'z15', 21):('hwf', 'z04', 21):20
('tqq', 'z15', 21):('gdg', 'vcs', 21):20
('tqq', 'z15', 21):('cqg', 'sck', 21):20
('tqq', 'z15', 21):('hwf', 'z13', 21):20
('tqq', 'z15', 21):('dsf', 'rws', 21):20
('tqq', 'z15', 21):('qtv', 'z24', 21):20
('tqq', 'z15', 21):('hwm', 'vcs', 21):20
('tqq', 'z15', 21):('vgr', 'vtk', 21):20
('tqq', 'z15', 21):('hmb', 'mjm', 21):20
('tqq', 'z15', 21):('rws', 'snh', 21):20
('tqq', 'z15', 21):('jtn', 'z05', 21):20
('tqq', 'z15', 21):('tps', 'z17', 21):20
('tqq', 'z15', 21):('hmb', 'wjv', 21):20
('tqq', 'z15', 21):('tps', 'vbd', 21):20
('tqq', 'z15', 21):('cph', 'snh', 21):20
('tqq', 'z15', 21):('sck', 'vvj', 21):20
('tqq', 'z15', 21):('qqm', 'sck', 21):20
('tqq', 'z15', 21):('fhg', 'vcs', 21):20
('tqq', 'z15', 21):('vbc', 'vtk', 21):20
('tqq', 'z15', 21):('twb', 'vcs', 21):20
('tqq', 'z15', 21):('jtn', 'smr', 21):20
('tqq', 'z15', 21):('cjm', 'ppf', 21):20
('tqq', 'z15', 21):('mvb', 'vcs', 21):20
('tqq', 'z15', 21):('jtn', 'vgr', 21):20
('tqq', 'z15', 21):('vtk', 'z00', 21):20
('tqq', 'z15', 21):('hwf', 'z02', 21):20
('tqq', 'z15', 21):('sck', 'snh', 21):20
('tqq', 'z15', 21):('vcs', 'z22', 21):20
('tqq', 'z15', 21):('vcs', 'z34', 21):20
('tqq', 'z15', 21):('mmr', 'vcs', 21):20
('tqq', 'z15', 21):('sck', 'wrw', 21):20
('tqq', 'z15', 21):('hwf', 'z07', 21):20
('tqq', 'z15', 21):('cjm', 'snh', 21):20
('tqq', 'z15', 21):('cvf', 'vcs', 21):20
('tqq', 'z15', 21):('vgr', 'vnm', 21):20
('tqq', 'z15', 21):('hwf', 'vqh', 21):20
('tqq', 'z15', 21):('hwf', 'z19', 21):20
('tqq', 'z15', 21):('cfk', 'nqr', 21):20
('tqq', 'z15', 21):('mvb', 'sck', 21):20
('tqq', 'z15', 21):('jtn', 'z10', 21):20
('tqq', 'z15', 21):('tps', 'z16', 21):20
('tqq', 'z15', 21):('jtn', 'rsq', 21):20
('tqq', 'z15', 21):('ndd', 'sck', 21):20
('tqq', 'z15', 21):('mpd', 'vcs', 21):20
('tqq', 'z15', 21):('qtv', 'z25', 21):20
('tqq', 'z15', 21):('hmb', 'vtk', 21):20
('tqq', 'z15', 21):('hwf', 'ndd', 21):20
('tqq', 'z15', 21):('jbp', 'z28', 21):20
('tqq', 'z15', 21):('snh', 'wmd', 21):20
('tqq', 'z15', 21):('dtj', 'ppf', 21):20
('tqq', 'z15', 21):('mqk', 'vcs', 21):20
('tqq', 'z15', 21):('hmb', 'z22', 21):20
('tqq', 'z15', 21):('jbp', 'z25', 21):20
('tqq', 'z15', 21):('hwf', 'jfp', 21):20
('tqq', 'z15', 21):('hmb', 'z25', 21):20
('tqq', 'z15', 21):('mnv', 'vgr', 21):20
('tqq', 'z15', 21):('rws', 'sck', 21):20
('tqq', 'z15', 21):('mmr', 'sck', 21):20
('tqq', 'z15', 21):('nqr', 'rrh', 21):20
('tqq', 'z15', 21):('dtd', 'vcs', 21):20
('tqq', 'z15', 21):('gbg', 'vcs', 21):20
('tqq', 'z15', 21):('sck', 'tjm', 21):20
('tqq', 'z15', 21):('hdb', 'sck', 21):20
('tqq', 'z15', 21):('vcs', 'wgw', 21):20
('tqq', 'z15', 21):('dvs', 'vcs', 21):20
('tqq', 'z15', 21):('vtk', 'z01', 21):20
('tqq', 'z15', 21):('qvh', 'snh', 21):20
('tqq', 'z15', 21):('hmb', 'qgv', 21):20
('tqq', 'z15', 21):('mtg', 'vgr', 21):20
('tqq', 'z15', 21):('bgs', 'vcs', 21):20
('tqq', 'z15', 21):('sck', 'twb', 21):20
('tqq', 'z15', 21):('qtv', 'z23', 21):20
('tqq', 'z15', 21):('hmb', 'jtn', 21):20
('tqq', 'z15', 21):('vtk', 'z03', 21):20
('tqq', 'z15', 21):('mpd', 'sck', 21):20
('tqq', 'z15', 21):('jtn', 'qgm', 21):20
('tqq', 'z15', 21):('rkd', 'vcs', 21):20
('tqq', 'z15', 21):('vcs', 'vqh', 21):20
('tqq', 'z15', 21):('jtn', 'z00', 21):20
('tqq', 'z15', 21):('jtn', 'z04', 21):20
('tqq', 'z15', 21):('rws', 'z17', 21):20
('tqq', 'z15', 21):('jbp', 'z24', 21):20
('tqq', 'z15', 21):('dmm', 'vcs', 21):20
('tqq', 'z15', 21):('jgc', 'rws', 21):20
('tqq', 'z15', 21):('hwf', 'z05', 21):20
('tqq', 'z15', 21):('hmb', 'wgw', 21):20
('tqq', 'z15', 21):('fbn', 'vgr', 21):20
('tqq', 'z15', 21):('snh', 'vcs', 21):20
('tqq', 'z15', 21):('rmp', 'sck', 21):20
('tqq', 'z15', 21):('hmb', 'z24', 21):20
('tqq', 'z15', 21):('pkq', 'vcs', 21):20
('tqq', 'z15', 21):('hdb', 'z22', 21):20
('tqq', 'z15', 21):('fhh', 'jtn', 21):20
('tqq', 'z15', 21):('dsf', 'sck', 21):20
('tqq', 'z15', 21):('dtd', 'hwf', 21):20
('tqq', 'z15', 21):('hdb', 'z25', 21):20
('tqq', 'z15', 21):('jtn', 'rkd', 21):20
('tqq', 'z15', 21):('sck', 'tps', 21):20
('tqq', 'z15', 21):('sck', 'vbc', 21):20
('tqq', 'z15', 21):('dtd', 'sck', 21):20
('tqq', 'z15', 21):('jtn', 'z13', 21):20
('tqq', 'z15', 21):('gbg', 'sck', 21):20
('tqq', 'z15', 21):('dnj', 'vcs', 21):20
('tqq', 'z15', 21):('jdr', 'rws', 21):20
('tqq', 'z15', 21):('vtk', 'z13', 21):20
('tqq', 'z15', 21):('dqs', 'jtn', 21):20
('tqq', 'z15', 21):('fhg', 'sck', 21):20
('tqq', 'z15', 21):('hjt', 'vcs', 21):20
('tqq', 'z15', 21):('mvd', 'sck', 21):20
('tqq', 'z15', 21):('hcg', 'vgr', 21):20
('tqq', 'z15', 21):('ncb', 'sck', 21):20
('tqq', 'z15', 21):('ftc', 'hwf', 21):20
('tqq', 'z15', 21):('vtk', 'z11', 21):20
('tqq', 'z15', 21):('jtn', 'z06', 21):20
('tqq', 'z15', 21):('nqr', 'vtk', 21):20
('tqq', 'z15', 21):('hwf', 'z10', 21):20
('tqq', 'z15', 21):('hwf', 'z14', 21):20
('tqq', 'z15', 21):('hff', 'sck', 21):20
('tqq', 'z15', 21):('vtk', 'z04', 21):20
('tqq', 'z15', 21):('jtn', 'mmr', 21):20
('tqq', 'z15', 21):('jtn', 'ktf', 21):20
('tqq', 'z15', 21):('rws', 'trf', 21):20
('tqq', 'z15', 21):('hjt', 'sck', 21):20
('tqq', 'z15', 21):('tdc', 'vqh', 21):20
('tqq', 'z15', 21):('jfp', 'jtn', 21):20
('tqq', 'z15', 21):('tps', 'trf', 21):20
('tqq', 'z15', 21):('jtn', 'nqr', 21):20
('tqq', 'z15', 21):('qgm', 'vcs', 21):20
('tqq', 'z15', 21):('vcs', 'z08', 21):20
('tqq', 'z15', 21):('dtd', 'jtn', 21):20
('tqq', 'z15', 21):('jtn', 'vqh', 21):20
('tqq', 'z15', 21):('ppf', 'rws', 21):20
('tqq', 'z15', 21):('pkq', 'sck', 21):20
('tqq', 'z15', 21):('vcs', 'vvj', 21):20
('tqq', 'z15', 21):('jtn', 'z02', 21):20
('tqq', 'z15', 21):('cjm', 'vbd', 21):20
('tqq', 'z15', 21):('hdb', 'z24', 21):20
('tqq', 'z15', 21):('rws', 'z16', 21):20
('tqq', 'z15', 21):('tps', 'z09', 21):20
('tqq', 'z15', 21):('vcs', 'z30', 21):20
('tqq', 'z15', 21):('jtn', 'z01', 21):20
('tqq', 'z15', 21):('ndd', 'vtk', 21):20
('tqq', 'z15', 21):('qtv', 'z08', 21):20
('tqq', 'z15', 21):('gdp', 'nqr', 21):20
('tqq', 'z15', 21):('jbp', 'z27', 21):20
('tqq', 'z15', 21):('jtn', 'z12', 21):20
('tqq', 'z15', 21):('jtn', 'z03', 21):20
('tqq', 'z15', 21):('hwf', 'vbc', 21):20
('tqq', 'z15', 21):('vtk', 'z02', 21):20
('tqq', 'z15', 21):('hmb', 'z08', 21):20
('tqq', 'z15', 21):('vtk', 'z06', 21):20
('tqq', 'z15', 21):('jdr', 'jtn', 21):20
('tqq', 'z15', 21):('vtk', 'z19', 21):20
('tqq', 'z15', 21):('vbc', 'vcs', 21):20
('tqq', 'z15', 21):('hwf', 'qgm', 21):20
('tqq', 'z15', 21):('vcs', 'wrw', 21):20
('tqq', 'z15', 21):('cmn', 'jtn', 21):20
('tqq', 'z15', 21):('snh', 'tps', 21):20
('tqq', 'z15', 21):('vtk', 'z07', 21):20
('tqq', 'z15', 21):('gvw', 'rws', 21):20
('tqq', 'z15', 21):('vtk', 'z12', 21):20
('tqq', 'z15', 21):('jtn', 'nqm', 21):20
